"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",10,12,27,24,1,1,5,22,11,10,16,14
"2",20,21,28,15,26,26,18,21,20,26,17,19
"3",18,9,21,19,18,24,6,8,26,7,25,5
"4",23,26,15,18,22,13,8,27,6,9,19,28
"5",11,5,19,4,9,22,24,19,8,5,23,21
"6",6,18,8,22,19,4,21,18,25,20,24,24
"7",16,20,2,2,21,18,23,23,12,11,4,6
"8",12,24,3,26,13,27,14,3,9,24,22,12
"9",27,23,11,5,4,21,2,16,24,18,15,8
"10",7,22,5,14,15,6,3,10,2,6,6,20
"11",3,14,6,16,3,14,28,1,21,8,18,9
"12",1,28,24,11,6,19,12,12,16,14,28,23
"13",9,25,20,9,24,12,25,9,27,22,7,13
"14",22,8,16,17,5,5,22,11,13,27,2,4
"15",8,1,9,12,11,16,7,28,15,25,20,2
"16",26,15,22,13,14,9,27,25,1,19,26,10
"17",25,19,25,21,8,17,16,5,7,1,5,15
"18",24,7,4,10,27,2,13,14,17,2,21,11
"19",4,11,14,7,16,28,15,26,23,3,1,16
"20",28,2,10,25,23,20,26,7,14,13,13,22
"21",2,16,17,23,28,23,10,17,4,17,9,3
"22",19,4,1,20,7,11,11,24,28,16,8,18
"23",13,6,23,27,17,15,1,15,18,23,3,26
"24",14,27,13,28,10,8,20,20,19,4,12,1
"25",21,17,18,1,12,3,9,2,22,12,10,25
"26",5,3,26,6,20,7,17,4,5,15,14,7
"27",15,13,12,3,25,10,4,6,10,28,27,17
"28",17,10,7,8,2,25,19,13,3,21,11,27
