"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,4,6,5,4,3,5,6,6,2,6,3
"2",3,1,1,6,4,4,3,6,6,3,3,2
"3",2,3,3,6,5,6,4,6,4,4,5,6
"4",5,6,4,6,4,3,1,1,1,3,4,3
"5",6,5,5,2,5,3,4,1,4,1,3,1
"6",6,3,4,2,3,4,6,2,1,2,6,6
"7",2,1,4,3,1,3,3,5,4,6,1,6
"8",1,4,3,2,6,5,6,4,6,2,3,5
"9",5,4,6,1,1,2,6,3,4,5,3,3
"10",3,2,5,3,6,1,6,5,5,1,4,2
"11",5,1,3,3,2,6,6,6,2,3,5,3
"12",3,5,1,4,5,1,1,5,4,4,1,2
"13",3,2,6,2,6,5,5,6,3,6,2,3
"14",1,6,6,6,2,2,3,4,5,4,3,2
"15",2,3,2,5,1,1,5,4,1,3,4,1
"16",5,4,2,3,4,1,2,6,1,5,3,6
"17",2,5,1,2,3,1,5,2,5,3,1,4
"18",6,3,2,3,3,5,4,4,6,6,1,1
"19",1,3,5,1,4,6,3,3,1,4,1,2
"20",4,6,6,3,6,4,2,2,4,3,1,6
"21",1,5,3,5,3,5,1,3,5,5,2,6
"22",1,3,6,3,5,1,5,1,2,5,4,5
"23",4,2,2,1,2,2,2,4,2,1,1,4
"24",6,3,5,6,2,4,2,5,3,6,4,5
"25",4,5,5,4,2,1,4,2,2,6,6,2
"26",5,1,3,2,3,2,3,1,3,5,2,1
"27",1,2,1,4,3,2,6,5,3,5,6,4
"28",2,6,2,1,4,4,1,2,3,6,5,5
"29",3,4,1,6,1,5,4,1,1,6,3,4
"30",1,1,2,4,5,4,4,2,1,1,2,3
"31",4,2,5,5,2,4,6,2,6,4,1,5
"32",5,6,1,2,6,4,3,4,2,4,6,3
"33",3,5,3,6,6,2,3,3,3,1,6,5
"34",4,1,1,1,5,3,5,3,5,6,4,6
"35",6,2,3,5,2,1,1,2,5,2,3,3
"36",3,2,5,2,4,2,1,4,6,3,6,5
"37",2,3,4,5,6,2,2,1,6,6,2,3
"38",1,6,4,4,1,3,4,6,2,2,2,5
"39",3,1,6,2,1,3,1,3,1,4,5,4
"40",5,1,6,6,4,1,4,4,3,2,2,6
"41",1,3,1,3,2,3,2,3,4,2,6,1
"42",6,4,5,4,1,4,1,6,3,3,2,1
"43",6,2,1,4,6,6,2,3,2,3,3,5
"44",6,6,4,1,3,1,4,6,6,4,5,4
"45",5,6,1,5,2,5,5,5,4,1,4,5
"46",6,2,2,6,6,3,5,2,4,4,5,2
"47",3,5,5,1,2,6,5,4,3,4,3,6
"48",6,5,3,5,5,3,6,5,1,5,1,4
"49",3,4,4,6,3,6,5,3,2,1,1,1
"50",5,3,4,1,5,5,1,5,5,1,2,4
"51",2,2,3,1,1,5,4,1,5,3,6,2
"52",2,5,6,3,3,5,2,5,1,1,5,3
"53",4,6,2,3,4,6,6,1,3,2,2,2
"54",4,5,2,2,1,6,2,5,6,5,4,2
"55",4,4,2,4,1,2,3,1,6,1,5,6
"56",1,1,5,5,3,6,2,1,4,2,4,4
"57",5,4,6,4,5,6,3,2,5,5,6,4
"58",4,1,4,5,5,5,1,4,2,5,5,1
"59",2,4,3,1,6,2,3,6,2,2,4,1
"60",2,6,4,4,4,4,6,3,5,6,5,1
